id,label_0,label_1,label_2,label_3,label_4
80,3.971e-13,1.0,7.277719e-15,2.940022e-11,5.250796e-13
117,5.001832e-09,0.11255835,1.0231799e-08,0.8874416,7.8941994e-08
163,1.3464243e-06,5.7335455e-05,0.09731584,0.9016092,0.0010163509
25,0.9961295,3.081991e-07,0.0038671086,3.7128115e-07,2.6705973e-06
55,0.99999976,3.1955864e-13,2.962196e-07,5.6595153e-13,2.7322367e-12
104,3.749098e-12,0.99999964,2.1068504e-13,4.1618455e-07,5.6517964e-11
99,6.894205e-10,0.9999422,1.1731505e-10,5.7199613e-05,6.219798e-07
207,4.993087e-08,6.036092e-09,8.62805e-05,0.9999002,1.3451565e-05
67,4.6426735e-10,1.0,2.018442e-11,9.145738e-10,4.9119744e-09
175,1.244455e-13,2.0159796e-11,7.317051e-12,1.0,2.9498907e-11
65,0.9999995,1.2858459e-11,4.3197747e-07,2.0825093e-11,3.2959212e-11
114,2.77441e-09,0.99999785,5.2588905e-10,1.6269921e-06,4.303148e-07
223,9.9978266e-08,9.739711e-06,3.8105406e-06,0.99996924,1.7038305e-05
82,2.7007192e-09,1.0,4.604574e-11,5.3259925e-09,2.6519047e-09
133,0.00018209835,6.3380276e-07,0.99685705,6.90332e-07,0.0029594868
182,6.406485e-16,2.8670559e-11,1.4943454e-14,1.0,6.630298e-14
108,3.683968e-13,1.0,8.976402e-15,2.0522175e-09,4.380024e-12
246,2.9020639e-05,7.9144294e-05,0.004342606,0.00025793494,0.99529123
53,0.99999976,2.2931247e-12,2.933381e-07,3.3069272e-12,2.246821e-12
194,2.4610335e-15,2.754184e-10,5.8608676e-14,1.0,2.7143301e-14
263,1.5664627e-07,0.0003655578,5.2757725e-05,1.09085395e-05,0.99957067
250,9.607504e-09,7.2702537e-09,1.3657166e-06,4.970535e-08,0.9999987
30,0.9999995,5.7913385e-13,5.011839e-07,2.1998564e-12,3.6102357e-11
125,7.7021544e-15,1.0,9.37151e-16,2.47196e-09,5.009749e-14
185,8.126373e-09,0.8022713,1.34911335e-08,0.19772854,1.3778053e-07
20,0.9999999,2.6950222e-13,6.546363e-08,8.2540767e-13,8.685202e-12
257,8.9035473e-10,3.9904933e-08,0.69347036,1.3590092e-06,0.30652824
233,6.0323685e-10,1.2883268e-08,0.9554478,4.603918e-06,0.044547513
17,0.9999999,3.1833593e-13,1.4249268e-07,1.0018761e-12,1.0300465e-11
241,0.00012686657,0.03449328,0.009276535,0.0041858885,0.95191735
143,0.81220365,1.4904945e-09,0.18779622,2.5281488e-09,5.0197965e-08
273,9.376877e-11,4.3623632e-07,5.267535e-06,2.8548462e-07,0.99999404
150,1.9338831e-06,3.11223e-07,0.9997936,4.3050576e-08,0.00020414291
42,0.99867237,5.6484573e-09,0.0013267418,1.8606086e-08,9.886002e-07
173,2.879447e-10,2.2946888e-06,2.609017e-09,0.9999976,8.065519e-08
96,2.568678e-08,0.9999999,1.2265222e-09,4.8666304e-10,9.678626e-08
157,1.376267e-14,2.3597114e-12,0.9999982,4.756796e-11,1.7348641e-06
234,2.5160009e-05,0.00038532645,6.5820816e-05,1.8569775e-05,0.99950516
141,1.7782342e-07,3.1958467e-07,0.9982601,2.043633e-06,0.0017373996
60,0.99999344,3.8147242e-11,6.5702634e-06,1.04537955e-10,1.619764e-10
201,2.5858975e-07,2.891557e-06,4.4098256e-06,0.99999154,9.271943e-07
94,1.241775e-12,0.9999151,2.3144418e-13,8.492354e-05,4.2899666e-11
84,2.5434785e-05,0.96659565,6.7561823e-06,0.0333492,2.304737e-05
57,1.0,5.4246053e-14,3.6091276e-08,1.583186e-13,4.0684565e-14
217,2.9869138e-06,9.414019e-07,9.726886e-05,0.9998196,7.9252066e-05
240,3.0041e-14,5.1153926e-14,1.0,4.888889e-12,1.2346505e-09
32,0.9999999,7.1731365e-14,1.7309674e-07,2.8824274e-13,4.5445596e-12
162,2.3992074e-19,6.2434576e-16,0.0011826297,3.0059334e-13,0.9988174
105,7.563446e-15,1.0,6.1368257e-16,2.9712517e-08,1.9488905e-13
40,0.28542924,4.9249895e-08,0.7139975,7.4699864e-07,0.0005724991
156,5.5962103e-19,1.0573175e-18,1.0,4.844425e-13,3.4294605e-11
176,1.322384e-11,1.7836506e-09,5.1485854e-10,1.0,1.8687624e-08
209,1.6877475e-06,0.932391,3.2508103e-07,0.06760634,6.724648e-07
39,0.99999976,9.932034e-14,2.076628e-07,5.4721397e-13,5.910747e-13
269,3.3541703e-10,1.0732726e-06,1.5479073e-07,1.5225771e-07,0.9999987
